text,label
Apple to open two new UK retail stores Apple confirmed Thursday plans to open two new,tech
"Lackluster Els Slips Behind Drummond at Wentworth  VIRGINIA WATER, England (Reuters)",sport
"In New England, It's Play, Win, Repeat On Sunday against the Miami Dolphins, the Patriots will",sport
Deformed Fish Found Near Treatment Plants (AP) AP,tech
"Loreto pilgrimage concludes as Pope beatifies 3 Loreto, Sep. 06 (CWNews.com)",politics
"Yankees Are Powerless, and Stadium Was, Too The big scoreboards at Yankee Stadium went dark in",sport
"Phelps Will End Olympics Cheering for Team ATHENS, Greece",politics
Financial firms compare notes on disaster recovery Executives at eight leading financial services firms met earlier,tech
The Future of Alternative Energy Residential energy use in the United States is predicted to increase,tech
"Bob Evans, mainframe pioneer, dies at 77 Bob Evans, an IBM computer scientist who helped to",tech
Prescription Drugs to Get Electronic IDs The US Food and Drug Administration on Monday announced an,business
Windies tour in hands of pollies POLITICAL heavyweights have intervened in a bid to end the,sport
Sri Lanka made an unimpressive entry into ICC Champions Trophy Sri Lanka made an unimpressive entry,sport
Paxil Maker Will Post Its Unfavorable Test Results Drugmaker GlaxoSmithKline agreed Thursday to settle charges that,business
Football: Arsenal 5-1 Rosenborg Arsenal ease into the knockout stages of the Champions League with a,politics
Iraqis risk death to bury the dead Fighting between the US and Sadr #39;s militia continued,politics
ETFs and Falling Fund Fees The pricing pressure from ETFs is good news for index investors.,business
"Haitian Death Toll From Storm Nears 2,000 GONAIVES, Haiti",politics
Aces square off in rubber game NEW YORK -- Now it falls to Pedro Martinez to,sport
Oxfam Responds to Philippines Typhoons Lucky me,politics
Iraqi Militants Free Truck Drivers At Last The release of Kenyan truckers held hostage by Iraqi,politics
SI.com SAN DIEGO (Ticker) -- Josh Beckett helped himself to his first win in over three,sport
Myanmar's Ex-Leader Accused of Corruption (AP) AP,politics
Security Council to Discuss Growing Congo Crisis The UN Security Council is to meet behind closed,politics
"Private Rocket Unofficially Reaches Space MOJAVE, Calif. Sept. 29, 2004",tech
"Skating to Europe According to the International Ice Hockey Federation, 276 N.H.L.",sport
Health Care Costs Continue to Rise By ADAM GELLER NEW YORK (AP) -- Employers are facing,tech
"Moreno aids United Alecko Eskandarian had two goals and Jaime Moreno three assists, leading D.C.",sport
"Yao Ming faces francis, Rockets routed by Magic The Houston Rockets have been beaten 95-72 in",sport
Aceh governor arrested over graft \\Indonesian authorities arrest the governor of Aceh province for alleged involvement,politics
"Thai official shot by accident, not assassination: PM (AFP) AFP",politics
"Winn-Dixie forces out president In a surprise shake-up, struggling supermarket chain Winn-Dixie Stores Inc.",business
"Morningstar fund data probed by SEC Morningstar, the research firm that tracks more than 16,000 mutual",business
Sun and Microsoft: True love or a marriage of convenience?,tech
"Murdoch: Plans Cable Rival For  #39;Disappointing #39; CNBC Rupert Murdoch, sunny news junkie. After the annual shareholder meeting of Fox Entertainment Group (nyse: FOX",business
Straw questioned on Guinea #39;plot #39; Ministers are facing questions about how they knew about an,politics
"Ace Joins AIG, Marsh in Ending Fee Plans Targeted by Spitzer Ace Ltd.",business
Update 4: EU Head Office Trims 2005 Growth Forecast The European Union #39;s head office issued,business
Optical networking: The next generation Forget Internet2.,tech
Zimbabwe #39;s opposition threatens to boycott elections Zimbabwe #39;s main opposition party Movement for Democratic Change,politics
UPDATE 1-Huffy files for Chapter 11 Huffy Corp.,business
China Power jumps on market debut Shares in China Power International jumped in the electricity generator,business
"UPDATE 3-American Greetings posts profit, starts dividend Greeting card maker American Greetings Corp.",business
Former cybersecurity czar: Code-checking tools needed Software vendors need automated tools that look for bugs in,tech
Music Industry Files More Piracy Lawsuits The recording industry launched a new round of lawsuits against,tech
Raytheon board recommends annual election of directors The board of directors of Raytheon wants to shorten,business
Consumers set for huge bill rises British Gas have announced a large bill increase for its,business
"Homeowners Come Up Short on Insurance Millions of homeowners are underinsured, fed largely by a shift",politics
"First direct flight from US to Vietnam since 1975 has landed HO CHI MINH CITY, Vietnam",business
"Global economy to slide in 2005: IMF Washington, Sept.",business
GE Third-Quarter Profit Rises 1 Percent  BOSTON (Reuters),business
"Trial will destroy Pitcairn, says priest A LEADING member of the US-based Seventh Day Adventist Church",politics
"RedHawks Fall to Toledo, 35-27, in MAC Championship Game",sport
Madness in Holland THE ASSASSINATION last week of the Dutch filmmaker and writer Theo van Gogh,politics
SEC Orders Hedge Funds to Register  WASHINGTON (Reuters),business
Voter Polls Don't Count for Much Pollsters missed the mark in predicting the outcome of the,tech
Kerry says Bush dodging and weaving with truth on Iraq (AFP) AFP,politics
Natural gas modestly lower after weekly US data SAN FRANCISCO (CBS.MW) -- Crude-oil futures fell under,business
"Once Red, 'Mr.",tech
"Rebels, residents starving EXHAUSTED, hungry and unable to treat their wounded, rebels and residents in Fallujah",politics
Airespace wins IBM deal for Wi-Fi service ZDNet #39;s survey of IT professionals in August kept,tech
The Cash Heads Home (BusinessWeek Online) BusinessWeek Online,tech
"Olympic notebook: Beach volleyball duo downs countrywomen ATHENS Misty May and Kerri Walsh, the worlds top-ranked",sport
Former Merrill Executives Convicted in Enron Scam A jury convicted four former Merrill Lynch (MER:NYSE,business
Deutsche Telekom Boosts 3rd-Quarter Profit (AP) AP,tech
15-inch PowerBook G4 Battery Exchange Apple is voluntarily recalling certain lithium ion rechargeable batteries that were,tech
Irans Saei adds Athens gold to Sydney bronze TEHRAN (MNA),sport
Mozilla Updates Firefox Browser Mozilla has released a preview version of its open source FireFox Web,tech
Stocks to Open Lower Before Jobs Report NEW YORK,politics
"India sign off with a heartening victory Sunday was one of those days, where you get",sport
"Knicks: Wilkens spells out goals, starting with #39;D #39; or professional sports, for that matter --",sport
Aid Afghan democrats Afghan President Hamid Karzai dodged death three weeks ago when Taliban fighters fired,politics
"Pinochet Indicted on Human Rights Charges A Chilean judge, known for pursuing human rights violators, indicted",politics
Rain adds to exhaustion as earthquake-hit Japan fears landslides (AFP) AFP,politics
"Gutierrez named Michigan #39;s starting QB While it seemed likely during the preseason that Gutierrez would win the job, coach Lloyd Carr insisted two other quarterbacks",sport
Gaza Hospital Is Overwhelmed With Wounded (AP) AP,politics
"Crude oil prices rise near US\$42 as traders await US data, OPEC &lt;b&gt;...&lt;/b&gt; Crude oil prices",business
Bahrain boils in summer power cut Bahrainis swelter in 50-degree temperatures without air conditioning as a,politics
Michelin sound the all-clear for Monza Formula One tyre makers Michelin believe high-speed blowouts at the,sport
Sony Shows Off New Low-End Digicam (PC World) PC World,tech
Scientists Say Fossil Fuel Emissions Warming Arctic Faster Than &lt;b&gt;...&lt;/b&gt; An international team of scientists says,tech
Rentokil at four-month low after profits warning Rentokil warned yesterday that its profits would fall next,business
Earnhardt Fined for Checkered Language Dale Earnhardt Jr.,sport
"Italian Hostages in Iraq Released DOHA, September 28 (IslamOnline.net  amp; News Agencies)",politics
Falcons Stay On Top The Atlanta Falcons (7-2) maintain a three-game lead in the NFC South,sport
Harrington Wins in Germany to End Slump (AP) AP,sport
INTERVIEW,politics
N Korean blast wasn #39;t nuclear: diplomats Diplomats who visited what North Korea claimed was the,politics
"Lies and the Lying CEO #39;s Who Tell Them TO the casual observer, Oracle v.",business
"SCO Web site hack mocks company #39;s legal claims NOVEMBER 29, 2004 (IDG NEWS SERVICE)",tech
Astros Pinning Hopes on Untested Pitcher Houston put their hopes in a pitcher untested in the,sport
Bonds powers Giants Barry Bonds hit a two-run homer in the first inning to support a,sport
Greenback strengthened slightly after energy price spike pressures &lt;b&gt;...&lt;/b&gt; The dollar strengthened slightly against major currencies,business
Frankel sentenced to 16 years for fraud Former financier Martin Frankel was sentenced to 16 years,business
Opec 'ready to agree output cut' Opec looks set to agree a cut in the rampant,business
Summary: Yasser Arafat in a Coma (AP) AP,politics
Delta pilots to vote on proposed pay cut agreement ATLANTA,business
Billerica deals Andover its first loss The Billerica girls' soccer team took a unique approach to,sport
Auburn Misses Out on National Title Hopes (AP) AP,sport
US moves closer to harnessing hydrogen power US scientists say they have made a breakthrough in,tech
"Sharon, Abbas say they are willing to meet Ahead of an expected meeting between both sides",politics
"Lower Oil Prices, Intel Help Stocks Rise  NEW YORK (Reuters)",business
Briefly: Korean software maker joins Asian Linux group roundup Plus: Macromedia announces training tool...Yahoo launches local-search,tech
Dollar Edges Down on Doubts Over Fed  TOKYO (Reuters),business
United Dominion Buys \$897 Million Homes  NEW YORK/BOSTON (Reuters),business
"As a Life Ebbs, the Ultimate Family Quarrel Medical advances are forcing more patients and families",politics
Treasuries Stage Rally Despite Inflation  NEW YORK (Reuters),business
"Photo: IBM's p5-575 server IBM's p5-575, a specialized server geared for high-performance computing, has eight 1.9GHz",tech
"Ichiro gets one more hit as M #39;s play spoiler against Rangers ARLINGTON, Texas",sport
Police arrest man on suspicion of murdering French student (AFP) AFP,politics
"Three Decapitated Corpses Found North of Baghdad  BAIJI, Iraq (Reuters)",politics
Gay Ordination: Obasanjo Backs African Bishops President Olusegun Obasanjo has praised Anglican bishops from Africa for,politics
Microsoft pulls out of standards group over intellectual property &lt;b&gt;...&lt;/b&gt; Microsoft has pulled out of an,tech
NZ #39;friends #39; to push for free trade with US New Zealand #39;s quot;friends quot; in,business
Prince Harry set for army career Prince Harry will join the army in early 2005 after,politics
We Need More Babies!,politics
"BALCO founder goes public in sports steroids scandal But on national television Friday night, and in",sport
Russian press hails Sharapova Moscow,sport
DECOURCY: Rededicated Huggins back at Cincy CINCINNATI,sport
Unlikely Visionary Behind Race to Space (AP) AP,tech
Novell vows patent defense of open source Software maker says it will defend customers' open-source packages,tech
Tribe has great excuse for poor math skills Some people have a great excuse for being,tech
"Wildcats again hits on the road STATESBORO, Ga.",sport
"Russia successfully launches Soyuz 2-1A rocket RBC, 09.11.2004, Moscow 09:25:54.Russia has successfully launched a new model",tech
"Blasts Kill 30 on Egypt-Israeli Border EILAT, Israel Oct. 7, 2004",politics
USF-Pittsburgh Rescheduled for Dec. 4 (AP) AP,sport
"PalmOne updates the Treo smart phone OCTOBER 25, 2004 (IDG NEWS SERVICE)",tech
"Red Sox pull out another dramatic victory, stay alive in ALCS By Amy Sancetta, AP.",sport
Red Hat patch update a malicious hoax An e-mail disguised as a Red Hat patch update,tech
"US CREDIT-Toys R Us could supply Christmas cheer Toys R Us #39; (TOY.N: Quote, Profile, Research)",business
Boston Scientific Stent Gets Extension Medical-device maker Boston Scientific Corp.,business
Safin and Nalbandian Reach Second Round in China  BEIJING (Reuters),sport
Four Palestinians killed in Israeli raid Israeli occupation troops have killed four Palestinians during a raid,politics
Oil prices dip back below 50 dollars as tensions ease in Nigeria (AFP) AFP,politics
Nokia Set to Unveil Redesigned TV Phone -- Source  HELSINKI (Reuters),tech
SEC says General Electric violated law over Welch perks General Electric Co.,business
Rebel in Najaf Sends Messages of Conciliation Moktada al-Sadr suggested he would vacate the shrine in,politics
New Firefox supplies patches in nick of time In the very week Mozilla Firefox Version 1.0,tech
Sanz Wins Four Awards at Latin Grammys LOS ANGELES,politics
Crazy 'Bout a Sharp Dressed K If you're going to spend a lot producing a slick,business
US consumer confidence fell more than expected in October Worries about job prospects sent consumer confidence,business
Playboy to Feature Video Game Characters (AP) AP,tech
"Howard Still Perfect The Lady Bison, off to their best start in 21 years, improve to",sport
Intel Names 30-Year Veteran as Its First Non-Engineer CEO Intel Corp.,business
Cyberonics Gets FDA OK for Small Study  CHICAGO (Reuters),business
Raytheon Seeks to Change Board Election Raytheon Co.,business
Home users get key Windows update From today home users will be able to get hold,tech
Firefox Browser Takes Market Share From Microsoft #39;s IE Although Microsoft has nearly 90 of the,tech
New iMac Makes Debut a Bit Later Than Apple Hoped Apple Computer introduced an updated version,tech
Top senator calls Iraq 'quagmire' for US (AFP) AFP,politics
"UPI NewsTrack TopNews A UN official calls for more aid for Sudan #39;s Darfur region, saying",politics
Bill to get tough on drug dealers People who sell drugs near schools or use children,politics
Blair to meet Bush The Prime Minister flies to Washington today for talks with the newly,politics
CAPELLO FED UP WITH FEIGNING Juventus coach Fabio Capello has ordered his players not to kick,sport
New spasm of violence sweeps across Iraq BAGHDAD: At least 110 people have been killed across,politics
"Defense, Japanese firms see services revenue surge A report from Gartner shows IBM in first place",tech
Republicans Push Controversial Votes (AP) AP,politics
Ricky slams Kiwi #39;myth #39; RICKY PONTING believes cricket watchers have fallen for the quot;myth quot;,sport
Roundup: Austin wins Buick title in playoff Woody Austin is finally getting a grip on his,sport
Zurich employees plead guilty in insurance probe Two employees at insurance company Zurich American pleaded guilty,business
Tyco probed on oil-for-food SEC asks the conglomerate for information about participation in the defunct UN program in Iraq. NEW YORK (Reuters),business
Schilling questionable for Game 5 with dislocated tendon NEW YORK -- Curt Schilling #39;s postseason might,sport
Macquarie Bank trading halt MACQUARIE Bank Ltd announced a suspension of trading in its shares after the market closed today. Paterson Securities adviser Michael Heffernan said the trading halt could be related to two issues,business
HEVESI RIPS MERCK #39;S LOSS New York State Comptroller Alan Hevesi sued Merck  amp; Co.,business
Palmisano: IBM CEO Hails Growing Tech Spending Some chief executives boost their companies in speeches. Addressing an IBM (nyse: IBM,tech
Renteria picks Boston Free agent shortstop Edgar Renteria has chosen to leave the St.,sport
RealNetworks Sells Three Million Songs Through Promotion RealNetworks Inc.,tech
Microsoft Puts New Life Into Its Systems Management A host of new products are designed to,tech
Potential All-American Dream or All-Russian Nightmare for USTA at &lt;b&gt;...&lt;/b&gt; The US Open will either get,sport
"Tech.gov: Don't Call Me, I'll Call You A cell phone directory is in the works, along",tech
"Dutch actress to authenticate breasts online No implants up top, insists &lt;cite&gt;Playboy&lt;/cite&gt; model",tech
WPP GRABS GREY FOR \$1.5B British advertising agency company WPP Group PLC has clinched a deal,business
Public Officials Question Bank Of America Job Cuts Rhode Island Gov.,business
L.A. Airport Reopens After Security Scare LOS ANGELES,politics
"Far Eastern Economic Review calls it a day AFTER 58 years, the Far Eastern Economic Review will stop operating as a weekly news magazine. Instead, the regional magazine will be relaunched as a monthly magazine of issues and ideas",business
Georgia Says Six Soldiers Killed in Rebel Region TBILISI (Reuters),politics
"EDS offers early retirement to 9,200 workers PLANO, Texas",business
Tax-fight veterans see hurdles for Bush The two primary architects of Congress's last major tax reform,business
"The browser wars are back, according to Netscape #39;s founder This time, it #39;s not Andreessen",tech
Brazil uncovers corrupt officials Federal prosecutors in Brazil say they have identified 137 politicians and more,politics
"Bill Gates: Spambuster quot;Spam is a major security problem, quot; acknowledges Microsoft founder Bill Gates, but",tech
Microsoft releases patch to fix severe Internet Explorer flaw SEATTLE -- Microsoft Corp.,tech
"PREVIEW-Singh and Els primed for Match Play showdown Vijay Singh and Ernie Els, the world #39;s",sport
UAE wins first Olympic gold Ahmed al-Maktoum becomes the first Olympic medallist from the UAE with,politics
Volcanic Activity Possible on Object Beyond Neptune (SPACE.com) SPACE.com,tech
"A Bridge Suspended in Controversy In the history of ambitious bridge projects, doubt -- and the",business
"Micron To Build Chip Production Plant in China Micron ranks fourth in the Chinese chip market,",tech
French to release Arafat #39;s records French authorities said they will release medical information on the,politics
D.,sport
Adu Hurts Shoulder United medical staffers confirm that Freddy Aduhas first degree sprain to his right,sport
Court: U.S. Can Try to Execute Moussaoui WASHINGTON,politics
Aerosols 'harm mother and baby' Air fresheners and aerosols can damage of the health of babies,politics
"Ken Caminiti, 41, Found Dead in the Bronx Ken Caminiti, a National League M.V.P.",sport
"WVU's Toughest Test As Saturday's kickoff nears, the message emerging from the West Virginia program is",sport
IATA: Airlines to lose \$3B-\$4B in 2004 SAN FRANCISCO (CBS.MW),business
Microsoft's Open Sesame Moment When you're a company under the watchful eye of governments around the,tech
Massive release accompanies highly anticipated video game The Herald-Dispatch.,tech
Briefly: Toshiba tinkers with Wi-Fi for TV roundup Plus: Music promoter offers concert downloads...WS-I tackles Web,tech
Pull-Outs Threaten Polish-Led Force in Iraq (Reuters) Reuters,politics
Malaysia reports new bird flu outbreak (AFP) AFP,politics
"Brain scan shows why revenge is sweet Revenge, reprimand and schadenfreude really do feel good, according",tech
4-shot lead for Kerr Cristie Kerr shot her second straight 9-under-par 63 yesterday to take a,sport
"Giants, Astros Remain Tied for Wild Card (AP) AP",sport
"TN STF chief keeps vow, tonsures head DHARMAPURI: After hunting down his prize catch, Tamil Nadu",politics
"AL notables Joe Crede is Chicago's sixth player with 20 homers, a franchise record.",sport
Borland focuses on UML modeling (InfoWorld) InfoWorld,tech
Canada wins fight with US on wheat The World Trade Organization's top court handed Canadian wheat,business
National Aeronautics and Space Administration (NASA) Saturn #39;s mysterious moon Titan held onto its secrets despite,tech
Brazil Announces Record Budget Surplus (AP) AP,business
Not all QB questions answered Matt Gutierrez will start at quarterback for the University of Michigan,sport
Pinsent will retire ...,sport
"IT Heavyweights Drive New Web-Services Spec AMD, Dell, Intel, Microsoft and Sun Microsystems have joined forces",tech
"Microsoft offers more time to test XP Service Pack 2 Faced with concerns from IT professionals,",tech
"Journalists journey into the center of the storm NAJAF, Iraq What we were about to do",politics
AL notebook: Angels #39; Glaus returns early from surgery Troy Glaus was activated from the 60-day,sport
Foreign secretary visits Iraq Foreign Secretary Jack Straw has arrived in northern Iraq for talks with,politics
Chechen forces kill 22 separatist rebels AP,politics
Nepal opposition calls for truce to end blockade Nepal #39;s main opposition party urged the government,politics
FOOTBALL: UNITED #39;S FANS GET ALL SHIRTY MANCHESTER United fans have been urged to boycott official,sport
Blair vows agenda for future BRIGHTON: British Prime Minister Tony Blair dismissed talk of resignation and,politics
SEC Probes Bisys Group Unit Over Payments Bisys Group Inc.,business
"Alitalia wins respite After just four months on the job, the Italian airline #39;s latest boss",business
Unocal to Settle Myanmar Lawsuits Unocal Corp.,business
"A Year After Capture, Saddam #39;s Trial Date Uncertain BAGHDAD, Iraq -- A year ago Monday,",politics
Spain sweeps opening singles from US in Davis Cup final With drums pounding and a brass,sport
LogicLibrary buys BugScan Software asset management tools vendor LogicLibrary on Wednesday plans to announce its acquisition,tech
Hyde Park learns to win Worst to first is one of the hardest things to do,sport
Strong inventories send crude oil prices lower the steepest one-week plunge since the post September 11,business
Samsung ships samples of world #39;s first 512Mb GDDR3 South Korean semiconductor maker Samsung Electronics has,tech
"Real, KDE Patch Security Flaws (Ziff Davis) Ziff Davis",tech
Mubarak predicts Abbas winning Palestinian elections: TV Egyptian President Hosni Mubarak said Thursday that Mahmoud Abbas,politics
Fernando Poe Jr.,politics
Adaptec: Partner or competitor?,tech
Bush Calls for Full UN Oil-For-Food Probe The Bush administration made clear on Thursday it would,politics
"Firefox surpasses 10 million download mark com December 12, 2004, 2:25 PM PT.",tech
News Corp.,business
"Probe hurts stock price, 3,000 job cuts announced BOSTON (CBS.MW) -- The other shoe dropped Tuesday",business
Streaking Braves Stop Giants 5-3 (AP) AP,sport
"Singapore #39;s moment Singapore is rich, but seldom envied.",politics
Stocks may slide US stock futures fell Wednesday before a speech by US Federal Reserve chairman,business
"Mac Skeptic: Apple's ISight, a Webcam and More Software developers have made the ISight good for",tech
"Bombing claims 4 at Pak mosque LAHORE, Oct. 10",politics
Pressure on Beckham David Beckham loves being the centre of attention and tonight the England captain,sport
Judge Rules for Oracle in PeopleSoft Bid  SAN FRANCISCO/WASHINGTON (Reuters),business
"Kerry Mocks Bush's War Leadership, Says Few Follow (Reuters) Reuters",politics
Mortgage Rates Hit 6-Month Low Freddie Mac said Thursday that 30-year mortgages have dropped to the,business
"Clippers Whack Warriors 98-87 Los Angeles Clippers #39; Chris Wilcox, middle, dunks as the Golden State",sport
Oil Ends Above \$53 on Supply Worries  NEW YORK (Reuters),business
IBM PC Chip to Protects User Passwords CNET News.com reports today that IBM will start shipping,tech
"Mario #39;s worst nightmare KUOW Seattle #39;s Tuesday evening business/politics program, quot;The Works, quot; had an",tech
Gerrard: #39;Time to move up #39; Steven Gerrard has claimed England #39;need to move up to,sport
Ex-exec: Fastow knew of sham Former Enron Corp.,business
Warning to child soldier scouts A human rights group urges the UN to take recruiters of,politics
Court rules against Lexmark A federal appeals court yesterday lifted a ban that prevented a North,tech
CEOs sitting on entitlements: report Australian CEOs are sitting on entitlements to nearly \$100 million in,business
"Militants Threaten to Kill US, UK Hostages in Iraq Insurgents threatened on Saturday to cut the",politics
NASA engineer Faget dead at 83 Faget designed the original spacecraft for Project Mercury and played,tech
Blow for ALH as hopes of rival Coles bid recede Shares in the pub and bottle,business
"TV station put on US terror list The United States bans Hezbollah's al-Manar television station, saying",politics
"Nets: A STAR RISES, FADES IN CANADA Vince Carter had everything a basketball player could want:",sport
"P amp;O set to cut 1,200 jobs The shipping giant P amp;O, under increasing pressure from",business
"Bombing mars launch of political campaign in Iraq The Iraqi political campaign officially kicked off yesterday,",politics
"Koizumi #39;s approval rating rises, pension reform tops concern The approval rating for Japanese Prime Minister",politics
"Three high-profile coaches out of Ole Miss picture OXFORD, Miss.",sport
It's all a game for Bush vs.,tech
"Turkish PM Heads for EU Summit in Confident Mood  ANKARA/STRASBOURG, France (Reuters)",politics
"Sony May Open Stores, Worrying Retailers (AP) AP",tech
"Titans' McNair Bruises Sternum in Loss to Jags  NASHVILLE, Tenn. (Sports Network)",sport
"The Music Mess: Advantage, Microsoft Imagine buying a CD at Best Buy (BBY ) only to",tech
"Alaska layoffs violate contract, mechanics claim The Aircraft Mechanics Fraternal Association blasted Alaska Air Group Inc.",business
Euro Near New High; Asian Stocks Gain  SINGAPORE (Reuters),business
AOL Reportedly Cutting Jobs Time Warner #39;s (TWX:NYSE,business
Colorado Is Not Quite All Better The scene at the end of Colorado's victory Saturday night,sport
"Summit to discuss Turkey EU bid German, French and Turkish leaders meet, with Ankara's EU bid",politics
Watson comes up a winner twice Tom Watson walked off the 18th green at Kiawah Island,sport
Six-Time NBA Champion Calls It Quits After 17 Seasons  quot;I don #39;t really have any regrets.,sport
"Schools Relax Cellphone Bans, Nodding to Trend Rather than banning the phones outright, schools are capitulating",tech
Apple Fan Sites Buzz with Talk of Photo-Ready iPod  SAN FRANCISCO (Reuters),tech
Sharapova extends winning streak in Zurich Challenge Wimbledon champion Maria Sharapova of Russia stretched her winning,sport
"FORD IN WORLD RALLY PLEDGE Ford has made a four-year commitment to the World Rally Championship,",sport
Forecast for next year: fewer nasty hurricanes Storm weary residents of Florida and the rest of,business
Retired Pentagon Brass Seek Abuse Probe WASHINGTON,politics
Boeing-Airbus talks fall apart Europe and the United States could be headed for a trans-Atlantic trade,business
"Sharon says far-rightists trying to incite war Ariel Sharon, the Israeli prime minister, accused some far-rightists",politics
"Minaya, Martinenz talk turkey When Omar Minaya and Al Leiter agreed to walk away from negotiations",sport
American Express Profit Rises 14 Percent  NEW YORK (Reuters),business
Russian tycoon #39;s son is Everton bidder,sport
U.S. Stocks Close Higher as Crude Falls  NEW YORK (Reuters),business
Roddick Smacks Voltchkov With a Record 155mph Serve Fireballing American Andy Roddick improved his service serve,sport
Kerry as the Boss: Always More Questions But the downside to Senator John Kerry's deliberative style,politics
"337,000 jobs created in October US employers added 337,000 workers in October",business
Mayfield Chasing Win Jeremy Mayfield needs more than a victory at Dover International Speedway to get,sport
Pace for Wireless Number Switches Quickens (Reuters) Reuters,tech
Russian Official Details Iraqi Debt Deal Iraq will owe Russia between US\$700 million (euro530 million) and,business
Jeff Gordon Will Start First in N.H. (AP) AP,sport
"PS2 Tops Million in Korea October 18, 2004",tech
"Palestinian attack on outpost stirs debate on Gaza pullout JERUSALEM -- Under cover of heavy fog,",politics
Millar #39;s homer in 11th lifts Sox ST.,sport
Small-Caps Still Outperform Large-Caps stocks of companies with a market capitalization between \$100 million and \$2,business
S.F.'s LookSmart acquires bookmark storage service (SiliconValley.com) SiliconValley.com,tech
Sun #39;s McNealy Declares #39;No Love for Red Hat #39; McNealy stressed that Linux wasn #39;t,tech
Equatorial Guinea Trial Begins for Alleged Coup Plotters The trial of 14 South African and Armenian,politics
Alabama Notebook TUSCALOOSA,sport
States get 3 years for NIMS State and local leaders have three years to establish and,tech
"Palestinian elections crucial: Erakat JERUSALEM : Holding Palestinian leadership elections is crucial, negotiations minister Saeb Erakat",politics
Online casino buys #39;holy #39; sarmie An online casino said it placed the winning \$28 000,tech
Goldcorp to buy Wheaton River Canada #39;s Goldcorp said Sunday it has reached an agreement in,business
"Four soldiers, civilian die in Kashmir: India News: Srinagar, Oct 9 : Four Indian soldiers and",politics
Biotech Stocks Open Lower Shares of Atherogenics Inc.,business
Taba bombings masterminds identified Egypt said Monday a Palestinian and a group of Bedouin Egyptians planned,politics
Rival Congo Army Factions Clash (AP) AP,politics
Co-Founder of Google's Blogger Leaving Company (Reuters) Reuters,tech
"Honeywell sues Apple, 33 others over LCD patent (MacCentral) MacCentral",tech
"#39;Testosterone oozed from the screen #39; Forget those chariots, this was Rowing Boats Of Fire.",sport
Two locals detained for spying on military Two Taiwanese men were arrested Saturday on suspicion of,politics
"For most part, bunch of lightweights NEW YORK -- With any luck, Don King's lightweight heavyweight",sport
Oracle Won't Predict PeopleSoft Acquisition Oracle Corp.,tech
Condominiums for Businesses Fill a Niche in California The dot-com collapse in Silicon Valley has contributed,tech
New Zealand Opening Batsman Richardson to Retire From Cricket New Zealand batsman Mark Richardson said he,sport
Britons outpace their own government in aiding disaster victims (AFP) AFP,politics
"Action on Mideast should flow as quickly as the rhetoric As if on cue, US President",politics
Defense Thumps Bills A classic Tom Brady performance and a fumble-return touchdown by Richard Seymour secures,sport
Late surge lifts US past Aussies The Mason's Union membership cards should be arriving any day,sport
AMD posts profit over loss in Q3 Reported profit of \$44 million for third quarter over,business
"Radio Karabagh, the Station With Local Identification KARABAGH&lt;br&gt; The letters that arrive at the three-room studio",politics
Gold Fields bid for Iamgold in doubt TORONTO,business
"Two Koreas Discuss Road, Rail Links Across Border (Reuters) Reuters",politics
Cubs Nudge Brewers 4-2 on Last-Gasp Homer (AP) AP,sport
Survey: Porn to Boost Wireless Web Services (Reuters) Reuters,tech
Stocks Set to Open Lower as Oil Rises (Reuters) Reuters,business
AT amp;T Wireless sells dedicated messaging device AT amp;T Wireless Services launched a mobile e-mail and,tech
"Manufacturing Activity Strong in September NEW YORK Oct. 1, 2004",business
Group: Illegal Ivory Easy to Get Online (AP) AP,tech
My Blog as a Time Machine \\I'm starting to realize that my blog is a bit,tech
"Far-right stoking civil war in Israel over Gaza, says Sharon ISRAELI prime minister Ariel Sharon yesterday",politics
Microsoft Rolls Out MSN Search Beta (PC World) PC World,tech
"Dalhousie scientists first to clone insects Hoping other scientists might apply their findings to humans, a",tech
"Air travel increases, but profits down The International Air Transport Association said Monday international air travel",business
Hole in one?,sport
Islamist group claims resort blasts A CAR bomb that ripped through a hotel on the Red,politics
"Victorious on Gun Ban, NRA Looks Toward Elections (Reuters) Reuters",politics
Banks freeze Gazprom loan An international banking consortium has decided to suspend approval for the 10,business
Nikkei Hits One-Month Closing Low (Reuters) Reuters,politics
"U.S. Jets Bomb Insurgent-Held Iraq Cities BAGHDAD, Iraq",politics
"PLO Chief Vows Effort Against Militants The Palestinian leader, Mahmoud Abbas, vowed Wednesday to crack down",politics
VCRs erased from the High Street Consumer electronics chain store Dixons is to stop selling video,tech
Thanksgiving Thank-You Notes Despite a Tumultuous Year Try to forget the basketball brawl and this year's,sport
Shaq Should Help Heat Perimeter Players (AP) AP,sport
"China Begins Countdown for Next Manned Space Flight By ELAINE KURTENBACH SHANGHAI, China (AP) -- Chinese",tech
Report: Decision could come today Art Howe has been given the option to leave as Mets,sport
False report of Swedish king's assassination on faked BBC website (AFP) AFP,politics
Apple iTunes accepts PayPal Apple and PayPal announced on Friday that the US incarnation of the,tech
Grand Theft Auto ...,tech
"For Airlines, It #39;s Still 9/11 NEW YORK",business
Supreme Court Takes Broadband Regulation Case Grotius writes quot;Reuters reported that the Supreme Court will hear,business
IPod Music Player Winning Over Japan Fans (AP) AP,tech
PO Little League The PO Little League will hold an election of officers meeting at 7,sport
