text,label,source
uk athletics agrees new kit deal uk athletics has agreed a new deal with adidas to,sport,bbc
us manufacturing expands us industrial production increased in december according to the latest survey from the,business,bbc
new drink limit would cut toll more lives than previously thought could be saved by cutting,politics,bbc
wales win in rome wales secured their first away win in the rbs six nations for,sport,bbc
calder fears for scottish rugby former scotland international finlay calder fears civil war at the sru,sport,bbc
kuznetsova failed a drugs test us open champion svetlana kuznetsova has tested positive for a banned,sport,bbc
labour battle plan hides blair the tories have accused tony blair of being terrified of scrutiny,politics,bbc
ds aims to touch gamers the mobile gaming industry is set to explode in 2005 with,tech,bbc
parties warned over grey vote political parties cannot afford to take older uk voters for granted,politics,bbc
china suspends 26 power projects china has ordered a halt to construction work on 26 big,business,bbc
profits jump at china s top bank industrial and commercial bank (icbc) china s biggest lender,business,bbc
wmc profits up amid bid criticism australian mining firm wmc resources has seen a fivefold rise,business,bbc
2004: an irish athletics year 2004 won t be remembered as one of irish athletics great,sport,bbc
britons fed up with net service a survey conducted by pc pro magazine has revealed that,tech,bbc
europe backs digital tv lifestyle how people receive their digital entertainment in the future could change,tech,bbc
bt offers equal access to rivals bt has moved to pre-empt a possible break-up of its,business,bbc
leaders meet over turkish eu bid tony blair has met italian prime minister silvio berlusconi and,politics,bbc
oil rebounds from weather effect oil prices recovered in asian trade on tuesday after falling in,business,bbc
ecb holds rates amid growth fears the european central bank has left its key interest rate,business,bbc
murray to make cup history andrew murray will become britain s youngest-ever davis cup player after,sport,bbc
winn-dixie files for bankruptcy us supermarket group winn-dixie has filed for bankruptcy protection after succumbing to,business,bbc
cyber crime booms in 2004 the last 12 months have seen a dramatic growth in almost,tech,bbc
germany calls for eu reform german chancellor gerhard schroeder has called for radical reform of the,business,bbc
worldcom bosses $54m payout ten former directors at worldcom have agreed to pay $54m (£28.85m) including,business,bbc
broadband soars in 2004 if broadband were a jumbo jet then 2003 would have seen it,tech,bbc
pountney handed ban and fine northampton coach budge pountney has been fined £2 000 and banned,sport,bbc
millions to lose textile jobs millions of the world s poorest textile trade workers will lose,business,bbc
greek duo cleared in doping case sprinters kostas kenteris and katerina thanou have been cleared of,sport,bbc
poll idols face first hurdles vote for me - itv1 s pop idol style talent contest,politics,bbc
two nigerian banks set to merge nigerian banks united bank of africa and standard trust bank,business,bbc
captains lining up for aid match ireland s brian o driscoll is one of four six,sport,bbc
trial date is set for balco case a us judge has set a preliminary trial date,sport,bbc
iraq and afghanistan in wto talks the world trade organisation (wto) is to hold membership talks,business,bbc
sprinter walker quits athletics former european 200m champion dougie walker is to retire from athletics after,sport,bbc
eu china arms ban to be lifted the eu embargo on arms exports to china is,politics,bbc
mcconnell in drunk remark row scotland s first minister has told a group of high school,politics,bbc
blair looks to election campaign tony blair s big speech will be looked back on as,politics,bbc
hereford 1-1 doncaster hereford win 3-1 on penalties.,sport,bbc
supercomputer breaks speed record the us is poised to push japan off the top of the,tech,bbc
bmw drives record sales in asia bmw has forecast sales growth of at least 10% in,business,bbc
blair to face mps amid feud talk tony blair faces his first prime minister s questions,politics,bbc
creator of first apple mac dies jef raskin head of the team behind the first macintosh,tech,bbc
millions to miss out on the net by 2025 40% of the uk s population will,tech,bbc
imf cuts german growth estimate the international monetary fund is to cut its 2005 growth forecast,business,bbc
enron bosses in $168m payout eighteen former enron directors have agreed a $168m (£89m) settlement deal,business,bbc
ultimate game award for doom 3 sci-fi shooter doom 3 has blasted away the competition at,tech,bbc
dundee utd 4-1 aberdeen dundee united eased into the semi-final of the scottish cup with an,sport,bbc
ferguson rues failure to cut gap boss sir alex ferguson was left ruing manchester united s,sport,bbc
protect whistleblowers tuc says the government should change the law to give more protection to employees,politics,bbc
indonesia declines debt freeze indonesia no longer needs the debt freeze offered by the paris club,business,bbc
labour in constituency race row labour s choice of a white candidate for one of the,politics,bbc
baron kinnock makes lords debut former labour leader neil kinnock has officially been made a life,politics,bbc
doors open at biggest gadget fair thousands of technology lovers and industry experts have gathered in,tech,bbc
yelling takes cardiff hat-trick european cross-country champion hayley yelling completed a hat-trick of wins in the,sport,bbc
weak dollar hits reuters revenues at media group reuters slipped 11% during 2004 mainly due to,business,bbc
what high-definition will do to dvds first it was the humble home video then it was,tech,bbc
gallas sees two-horse race chelsea s william gallas believes they will battle it out with arsenal,sport,bbc
blogger grounded by her airline a us airline attendant is fighting for her job after she,tech,bbc
campaign cold calls questioned labour and the conservatives are still telephoning the millions of people who,politics,bbc
web helps collect aid donations the web is helping aid agencies gather resources to help cope,tech,bbc
adriano s chelsea link rejected adriano s agent gilmar rinaldi has insisted that he has had,sport,bbc
ferguson fears milan cutting edge manchester united manager sir alex ferguson said his side s task,sport,bbc
online games play with politics after bubbling under for some time online games broke through onto,tech,bbc
mci shares climb on takeover bid shares in us phone company mci have risen on speculation,business,bbc
intel unveils laser breakthrough intel has said it has found a way to put a silicon-based,tech,bbc
toxic web links help virus spread virus writers have begun using the power of the web,tech,bbc
bad weather hits nestle sales a combination of bad weather rising raw material costs and the,business,bbc
mourinho to escape fa charge chelsea boss jose mourinho will not face any football association action,sport,bbc
market unfazed by aurora setback as the aurora limped back to its dock on 20 january,business,bbc
wales coach elated with win mike ruddock paid tribute to his wales side after they came,sport,bbc
ban hits half-life 2 pirates hard about 20 000 people have been banned from playing the,tech,bbc
newcastle 27-27 gloucester newcastle centre mathew tait answered his critics as he scored one try and,sport,bbc
players sought for $1m prize uk gamers are getting a chance to take part in a,tech,bbc
australia rates at four year high australia is raising its benchmark interest rate to its highest,business,bbc
ireland 19-13 england ireland consigned england to their third straight six nations defeat with a stirring,sport,bbc
fbi agent colludes with analyst a former fbi agent and an internet stock picker have been,business,bbc
virus poses as christmas e-mail security firms are warning about a windows virus disguising itself as,tech,bbc
imf agrees fresh turkey funding turkey has agreed a draft proposal with the international monetary fund,business,bbc
us company admits benin bribery a us defence and telecommunications company has agreed to pay $28.5m,business,bbc
cash gives way to flexible friend spending on credit and debit cards has overtaken cash spending,business,bbc
five million germans out of work germany s unemployment figure rose above the psychologically important level,business,bbc
gates opens biggest gadget fair bill gates has opened the consumer electronics show (ces) in las,tech,bbc
more women turn to net security older people and women are increasingly taking charge of protecting,tech,bbc
time to get tough on friendlies for an international manager a friendly provides an important opportunity,sport,bbc
weak data buffets french economy a batch of downbeat government data has cast doubt over the,business,bbc
sfa awaits report over mikoliunas the scottish football association is awaiting referee hugh dallas s report,sport,bbc
parry puts gerrard above money listen to the full interview on sport on five and the,sport,bbc
last chance warning for voters people in england scotland and wales must have registered by 1700,politics,bbc
software watching while you work software that can not only monitor every keystroke and action performed,tech,bbc
rochus shocks coria in auckland top seed guillermo coria went out of the heineken open in,sport,bbc
boris opposes mayor apology ken livingstone should stick to his guns and not apologise for his,politics,bbc
jones files conte lawsuit marion jones has filed a lawsuit for defamation against balco boss victor,sport,bbc
microsoft takes on desktop search microsoft has entered the desktop search fray releasing a test version,tech,bbc
brown and blair face new rift claims for the umpteenth time tony blair and gordon brown,politics,bbc
gta sequel is criminally good the grand theft auto series of games have set themselves the,tech,bbc
isinbayeva claims new world best pole vaulter yelena isinbayeva broke her own indoor world record by,sport,bbc
mcclaren hails boro s uefa spirit middlesbrough boss steve mcclaren has praised the way his side,sport,bbc
citizenship event for 18s touted citizenship ceremonies could be introduced for people celebrating their 18th birthday,politics,bbc
henman to face saulnier test british number one tim henman will face france s cyril saulnier,sport,bbc
boateng to step down at election paul boateng chief secretary to the treasury is to step,politics,bbc
disappointed scott in solid start allan scott is confident of winning a medal at next week,sport,bbc
chancellor rallies labour voters gordon brown has issued a rallying cry to supporters warning the stakes,politics,bbc
msps hear renewed climate warning climate change could be completely out of control within several decades,politics,bbc
piero gives rugby perspective bbc sport unveils its new analysis tool piero at the wales v,tech,bbc
georgia plans hidden asset pardon georgia is offering a one-off tax amnesty to people who hid,business,bbc
rusedski forced out in marseille greg rusedski was forced to withdraw from the open 13 in,sport,bbc
stevens named in england line-up england have named bath prop matt stevens in the starting line-up,sport,bbc
wales get williams fitness boost wales are hopeful that openside flanker martyn williams could be fit,sport,bbc
budget to set scene for election gordon brown will seek to put the economy at the,politics,bbc
weir poised for sunderland move larne s teenage star robbie weir is poised to join sunderland,sport,bbc
us data sparks inflation worries wholesale prices in the us rose at the fastest rate in,business,bbc
radcliffe tackles marathon tasks paula radcliffe faces arguably the biggest test of her career in the,sport,bbc
big war games battle it out the arrival of new titles in the popular medal of,tech,bbc
tory backing for id cards the tories are to back controversial government plans to introduce id,politics,bbc
conservative mp defects to labour a conservative mp and former minister has defected to labour.,politics,bbc
benitez to launch morientes bid liverpool may launch an £8m january bid for long-time target fernando,sport,bbc
souness eyes summer move for owen newcastle boss graeme souness is lining up a summer move,sport,bbc
aragones angered by racism fine spain coach luis aragones is furious after being fined by the,sport,bbc
worldcom ex-boss launches defence lawyers defending former worldcom chief bernie ebbers against a battery of fraud,business,bbc
guantanamo pair s passport ban the government has written to two of the british men freed,politics,bbc
brown ally rejects budget spree chancellor gordon brown s closest ally has denied suggestions there will,politics,bbc
sella wants michalak recall former france centre philippe sella believes coach bernard laporte must recall frederic,sport,bbc
jansen suffers a further setback blackburn striker matt jansen faces three weeks out after surgery to,sport,bbc
more to do on adult literacy the government will only hit its target for improving adult,politics,bbc
blair sets date for africa report the commission for africa s report will be released on,politics,bbc
student inequality exposed teenagers from well-off backgrounds are six times more likely to go to university,politics,bbc
holmes back on form in birmingham double olympic champion kelly holmes was back to her best,sport,bbc
tutu s guantanamo release call archbishop desmond tutu has called for the release of the remaining,politics,bbc
trial begins of spain s top banker the trial of emilio botin the chairman of spain,business,bbc
honour for uk games maker leading british computer games maker peter molyneux has been made an,tech,bbc
kennedy predicts bigger turnout voters pent up passion could confound predictions of a low turnout in,politics,bbc
gadget market to grow in 2005 the explosion in consumer technology is to continue into 2005,tech,bbc
defection timed to hit tax pledge with impeccable and precisely-calculated timing tory defector robert jackson and,politics,bbc
mirza shocks kuznetsova sania mirza continued her remarkable rise with victory over us open champion svetlana,sport,bbc
barclays profits hit record level barclays the uk s third-biggest bank has seen annual pre-tax profits,business,bbc
mps tout lords replacement plan a group of mps has tried to raise the pressure on,politics,bbc
soaring oil hits world economy the soaring cost of oil has hit global economic growth although,business,bbc
news corp makes $5.4bn fox offer news corporation is seeking to buy out minority investors in,business,bbc
brown proud of economy record gordon brown has delivered a rousing speech to labour s spring,politics,bbc
eu software patent law delayed controversial new eu rules for the patenting of computer-based inventions have,tech,bbc
orange colour clash set for court a row over the colour orange could hit the courts,business,bbc
blog reading explodes in america americans are becoming avid blog readers with 32 million getting hooked,tech,bbc
no re-draft for eu patent law a proposed european law on software patents will not be,tech,bbc
parents face video game lessons ways of ensuring that parents know which video games are suitable,tech,bbc
speak easy plan for media players music and film fans will be able to control their,tech,bbc
peer-to-peer nets here to stay peer-to-peer (p2p) networks are here to stay and are on the,tech,bbc
ukip s secret weapon by any measure new yorker dick morris is that thing americans love,politics,bbc
mandelson warning to bbc the bbc should steer away from demonising ex-downing street media chief alastair,politics,bbc
apple attacked over sources row civil liberties group the electronic frontier foundation (eff) has joined a,tech,bbc
gerrard plays down european hopes steven gerrard has admitted that liverpool have little chance of winning,sport,bbc
arsenal through on penalties arsenal win 4-2 on penalties the spanish goalkeeper saved from alan quinn,sport,bbc
singapore growth at 8.1% in 2004 singapore s economy grew by 8.1% in 2004 its best,business,bbc
electronics firms eye plasma deal consumer electronics giants hitachi and matshushita electric are joining forces to,business,bbc
fido to be taken off vote lists the risk of pets and children being given votes,politics,bbc
wenger steps up row arsene wenger has stepped up his feud with sir alex ferguson by,sport,bbc
blair prepares to name poll date tony blair is likely to name 5 may as election,politics,bbc
baa support ahead of court battle uk airport operator baa has reiterated its support for the,politics,bbc
japan economy slides to recession the japanese economy has officially gone back into recession for the,business,bbc
disney settles disclosure charges walt disney has settled charges from us federal regulators that it failed,business,bbc
us industrial output growth eases us industrial production continued to rise in november albeit at a,business,bbc
sony wares win innovation award sony has taken the prize for top innovator at the annual,tech,bbc
campbell rescues arsenal sol campbell proved to be an unlikely match-winner to earn arsenal a hard-fought,sport,bbc
pre-poll clash on tax and spend labour and the tories have clashed over tax and spending,politics,bbc
bryan twins keep us hopes alive the united states kept the davis cup final alive with,sport,bbc
eu fraud clampdown urged eu member states are failing to report fraud and irregularities in eu,politics,bbc
bell set for england debut bath prop duncan bell has been added to england s 30-man,sport,bbc
evil twin fear for wireless net people using wireless high-speed net (wi-fi) are being warned about,tech,bbc
man utd through after exeter test manchester united avoided an fa cup upset by edging past,sport,bbc
lib dems to target stamp duty the liberal democrats are promising to raise the stamp duty,politics,bbc
defiant hunts put ban to the test thousands of hunt supporters have been out on the,politics,bbc
curbishley delight for johansson charlton manager alan curbishley paid tribute to two-goal striker jonatan johansson after,sport,bbc
nissan names successor to ghosn nissan has named a lifetime employee to run its operations after,business,bbc
clarke faces id cards rebellion charles clarke faces his first real test as home secretary on,politics,bbc
mobile gaming takes off in india gaming on the move is one of the fastest-growing activities,tech,bbc
fed warns of more us rate rises the us looks set for a continued boost to,business,bbc
worldcom director admits lying the former chief financial officer at us telecoms firm worldcom has admitted,business,bbc
ge sees excellent world economy us behemoth general electric has posted an 18% jump in quarterly,business,bbc
warnings on woeful wi-fi security companies are getting worse at keeping their wireless data networks secure.,tech,bbc
uk plan to deport terror suspects deals are being sought to allow the uk to deport,politics,bbc
sec to rethink post-enron rules the us stock market watchdog s chairman has said he is,business,bbc
sbc plans post-takeover job cuts us phone company sbc communications said it expects to cut around,business,bbc
no to royal succession shake-up a labour peer has withdrawn proposals to give female members of,politics,bbc
wru proposes season overhaul the welsh rugby union wants to restructure the northern hemisphere season into,sport,bbc
kennedy to make temple address charles kennedy is set to address 2 000 people at a,politics,bbc
italy to get economic action plan italian prime minister silvio berlusconi will unveil plans aimed at,business,bbc
business fears over sluggish eu economy as european leaders gather in rome on friday to sign,business,bbc
china net cafe culture crackdown chinese authorities closed 12 575 net cafes in the closing months,tech,bbc
google launches tv search service the net search giant google has launched a search service that,tech,bbc
gadget show heralds mp3 christmas partners of those who love their hi-tech gear may want to,tech,bbc
small firms hit by rising costs rising fuel and materials costs are hitting confidence among the,business,bbc
bp surges ahead on high oil price oil giant bp has announced a 26% rise in,business,bbc
the gaming world in 2005 if you have finished doom 3 half life 2 and halo,tech,bbc
microsoft sets sights on spyware windows users could soon be paying microsoft to keep pcs free,tech,bbc
movie body hits peer-to-peer nets the movie industry has struck out at file-sharing networks with another,tech,bbc
fast moving phone viruses appear security firms are warning about several mobile phone viruses that can,tech,bbc
robinson wants dual code success england rugby union captain jason robinson has targeted dual code success,sport,bbc
egypt and israel seal trade deal in a sign of a thaw in relations between egypt,business,bbc
desailly backs blues revenge trip marcel desailly insists there is no chance of history repeating itself,sport,bbc
e-university disgraceful waste a failed government scheme to offer uk university courses online has been branded,politics,bbc
japan narrowly escapes recession japan s economy teetered on the brink of a technical recession in,business,bbc
scotland 18-10 italy six chris paterson penalties gave scotland victory in a dour but clinical encounter,sport,bbc
dent continues adelaide progress american taylor dent reached the final of the australian hardcourt event in,sport,bbc
chinese dam firm defies beijing the china three gorges project corp is refusing to obey a,business,bbc
christmas shoppers flock to tills shops all over the uk reported strong sales on the last,business,bbc
microsoft gets the blogging bug software giant microsoft is taking the plunge into the world of,tech,bbc
hantuchova in dubai last eight daniela hantuchova moved into the quarter-finals of the dubai open after,sport,bbc
lomu relishing return to action former all black star jonah lomu says he cannot wait to,sport,bbc
progress on new internet domains by early 2005 the net could have two new domain names.,tech,bbc
smartphones suffer skulls attack owners of some nokia smartphones are being warned to watch out for,tech,bbc
winter freeze keeps oil above $50 oil prices carried on rising on wednesday after cold weather,business,bbc
india and iran in gas export deal india has signed a $40bn (£21bn) deal to import,business,bbc
prutton poised for lengthy fa ban southampton s david prutton faces a possible seven-match ban when,sport,bbc
uk house prices dip in november uk house prices dipped slightly in november the office of,business,bbc
ireland win eclipses refereeing errors the international rugby board may have to step in to stop,sport,bbc
us blogger fired by her airline a us airline attendant suspended over inappropriate images on her,tech,bbc
us hacker breaks into t-mobile a man is facing charges of hacking into computers at the,tech,bbc
athens memories soar above lows well it s goodbye to another olympic year and as usual,sport,bbc
uk rebate unjustified - chirac french president jacques chirac has called the uk s £3bn rebate,politics,bbc
police probe bnp mosque leaflet police are investigating a british national party leaflet posted to homes,politics,bbc
guantanamo man suing government a british terror suspect held in guantanamo bay for 33 months plans,politics,bbc
winemaker rejects foster s offer australian winemaker southcorp has rejected a takeover offer worth 3.1bn australian,business,bbc
dawson set for new wasps contract european champions wasps are set to offer matt dawson a,sport,bbc
goldsmith denies war advice claim the attorney general has denied his statement to parliament about the,politics,bbc
rolling out next generation s net the body that oversees how the net works grows and,tech,bbc
warning over tsunami aid website net users are being told to avoid a scam website that,tech,bbc
qpr keeper day heads for preston queens park rangers keeper chris day is set to join,sport,bbc
lasers help bridge network gaps an indian telecommunications firm has turned to lasers to help it,tech,bbc
ericsson sees earnings improve telecoms equipment supplier ericsson has posted a rise in fourth quarter profits,business,bbc
high fuel prices hit ba s profits british airways has blamed high fuel prices for a,business,bbc
uk discriminated against roma the government s immigration rules racially discriminated against roma (gypsies) seeking entry,politics,bbc
yachvili savours france comeback france scrum-half dimitri yachvili praised his team after they fought back to,sport,bbc
parmalat founder offers apology the founder and former boss of parmalat has apologised to investors who,business,bbc
radcliffe will compete in london paula radcliffe will compete in the flora london marathon this year,sport,bbc
go-ahead for new internet names the internet could soon have two new domain names aimed at,tech,bbc
anti-spam screensaver scrapped a contentious campaign to bump up the bandwidth bills of spammers by flooding,tech,bbc
house prices drop as sales slow house prices fell further in november and property sale times,business,bbc
asia shares defy post-quake gloom thailand has become the first of the 10 southern asian nations,business,bbc
blair backs pre-election budget tony blair has backed chancellor gordon brown s pre-budget report amid opposition,politics,bbc
mcleish ready for criticism rangers manager alex mcleish accepts he is going to be criticised after,sport,bbc
qatar and shell in $6bn gas deal shell has signed a $6bn (£3.12bn) deal with the,business,bbc
johnson announces june retirement former england captain martin johnson has announced he is to retire from,sport,bbc
golden rule intact says ex-aide chancellor gordon brown will meet his golden economic rule with a,business,bbc
rescue hope for borussia dortmund shares in struggling german football club borussia dortmund slipped on monday,business,bbc
mansfield 0-1 leyton orient an second-half goal from andy scott condemned mansfield to a ninth successive,sport,bbc
bees handed potential man utd tie brentford face a home tie against holders manchester united in,sport,bbc
us interest rate rise expected us interest rates are expected to rise for the fifth time,business,bbc
euronext poised to make lse bid pan-european group euronext is poised to launch a bid for,business,bbc
german economy rebounds germany s economy the biggest among the 12 countries sharing the euro grew,business,bbc
dutch bank to lay off 2 850 staff abn amro the netherlands largest bank is to,business,bbc
tories leave door open for archer the conservative party would deal sympathetically with any application by,politics,bbc
gangsters dominate gaming chart video games on consoles and computers proved more popular than ever in,tech,bbc
news corp eyes video games market news corp the media company controlled by australian billionaire rupert,business,bbc
kirwan demands italy consistency italy coach john kirwan has challenged his side to match the performance,sport,bbc
blair pressing us on climate tony blair is pressing the us to cut greenhouse gases despite,politics,bbc
campbell to extend sprint career darren campbell has set his sights on running quicker than ever,sport,bbc
radcliffe yet to answer gb call paula radcliffe has been granted extra time to decide whether,sport,bbc
spain coach faces racism inquiry spain s football federation has initiated disciplinary action against national coach,sport,bbc
pandas benefit from wireless net the world s dwindling panda population is getting a helping hand,tech,bbc
warning over us pensions deficit taxpayers may have to bail out the us agency that protects,business,bbc
voters reject eu by two to one british voters would reject the european constitution by two,politics,bbc
watchdog probes vivendi bond sale french stock market regulator amf has filed complaints against media giant,business,bbc
greek pair set for hearing kostas kenteris and katerina thanou will fight the provisional two-year bans,sport,bbc
durex maker ssl awaits firm bid uk condom maker ssl international has refused to comment on,business,bbc
schools to take part in mock poll record numbers of schools across the uk are to,politics,bbc
text messages aid disaster recovery text messaging technology was a valuable communication tool in the aftermath,tech,bbc
commodore finds new lease of life the once-famous commodore computer brand could be resurrected after being,tech,bbc
wolves appoint hoddle as manager glenn hoddle will be unveiled as the new wolves manager on,sport,bbc
broadband in the uk growing fast high-speed net connections in the uk are proving more popular,tech,bbc
apple sues to stop product leaks computer firm apple has issued a lawsuit to prevent online,tech,bbc
radcliffe eyes hard line on drugs paula radcliffe has called for all athletes found guilty on,sport,bbc
observers to monitor uk election ministers will invite international observers to check the forthcoming uk general,politics,bbc
gm pays $2bn to evade fiat buyout general motors of the us is to pay fiat,business,bbc
williams battles to aussie title serena williams staged a remarkable recovery to beat lindsay davenport and,sport,bbc
pernod takeover talk lifts domecq shares in uk drinks and food firm allied domecq have risen,business,bbc
jones doping probe begins an investigation into doping claims against marion jones has been opened by,sport,bbc
cebit fever takes over hanover thousands of products and tens of thousands of visitors make cebit,tech,bbc
tory candidate quits over remark a conservative election challenger is quitting after being quoted as wanting,politics,bbc
tindall wants second opinion england centre mike tindall is to seek a second opinion before having,sport,bbc
mobile multimedia slow to catch on there is no doubt that mobile phones sporting cameras and,tech,bbc
s korean credit card firm rescued south korea s largest credit card firm has averted liquidation,business,bbc
profile: david miliband david miliband s rapid rise through the ranks of government continues with his,politics,bbc
moya sidesteps davis cup in 2005 carlos moya has chosen not to help spain try and,sport,bbc
prodigy monfils blows away gaudio french prodigy gael monfils underlined his huge promise by beating french,sport,bbc
yukos owner sues russia for $28bn the majority owner of embattled russian oil firm yukos has,business,bbc
new browser wins over net surfers the proportion of surfers using microsoft s internet explorer (ie),tech,bbc
campbell returns to election team ex-downing street media chief alastair campbell will return to the fold,politics,bbc
williams says he will never quit defiant matt williams says he will not quit as scotland,sport,bbc
how to make a greener computer the hi-tech industry is starting to get more environmentally aware.,tech,bbc
broadband fuels online expression fast web access is encouraging more people to express themselves online research,tech,bbc
hewitt falls to dent lleyton hewitt suffered a shock defeat to taylor dent in the quarter-finals,sport,bbc
s&n extends indian beer venture the uk s biggest brewer scottish and newcastle (s&n) is to,business,bbc
moore questions captaincy brian moore believes the england captain should not be a full-back.,sport,bbc
italy 17-28 ireland two moments of magic from brian o driscoll guided ireland to a workmanlike,sport,bbc
latest opera browser gets vocal net browser opera 8.0 due for official release at the end,tech,bbc
ferdinand casts doubt over glazer rio ferdinand has said he is unsure of malcolm glazer s,sport,bbc
wales must learn health lessons the new health minister for wales says there are lessons to,politics,bbc
microsoft debuts security tools microsoft is releasing tools that clean up pcs harbouring viruses and spyware.,tech,bbc
isinbayeva heads for birmingham olympic pole vault champion yelena isinbayeva has confirmed she will take part,sport,bbc
strike threat over pension plans millions of public service workers could strike if ministers scrap their,politics,bbc
halo 2 heralds traffic explosion the growing popularity of online gaming could spell problems for net,tech,bbc
murphy: that was a bruising battle that s what i call a tough game.,sport,bbc
ford gains from finance not cars ford the us car company reported higher fourth quarter and,business,bbc
hewitt falls to dent in adelaide lleyton hewitt suffered a shock defeat to taylor dent in,sport,bbc
ban on forced retirement under 65 employers will no longer be able to force workers to,business,bbc
gamer buys $26 500 virtual land a 22-year-old gamer has spent $26 500 (£13 700) on,tech,bbc
tory leader quits legal position david mcletchie has resigned from his post as a partner in,politics,bbc
us crude prices surge above $53 us crude prices have soared to fresh four-month highs above,business,bbc
consumers snub portable video consumers want music rather than movies while on the move says a,tech,bbc
blair s hope for blunkett return the events leading to david blunkett s resignation must not,politics,bbc
court rejects $280bn tobacco case a us government claim accusing the country s biggest tobacco companies,business,bbc
smith keen on home series return scotland manager walter smith has given his backing to the,sport,bbc
parmalat sues 45 banks over crash parmalat has sued 45 banks as it tries to reclaim,business,bbc
iaaf will contest greek decision the international association of athletics federations will appeal against the acquittal,sport,bbc
india seeks to boost construction india has cleared a proposal allowing up to 100% foreign direct,business,bbc
irish duo could block man utd bid irishmen jp mcmanus and john magnier who own a,business,bbc
turkey deal to help world peace a deal bringing turkey a step closer to eu membership,politics,bbc
nuclear body seeks new tech the computer systems used to monitor the world s nuclear power,tech,bbc
pc photo printers challenge pros home printed pictures can be cheaper and higher quality than those,tech,bbc
cardinal criticises iraq war cost billions of pounds spent on conflict in iraq and in the,politics,bbc
us firm bids for lacroix label a us firm has said it is in final negotiations,business,bbc
firms pump billions into pensions employers have spent billions of pounds propping up their final salary,business,bbc
putting a face to big brother literally putting a face on technology could be one of,tech,bbc
global blogger action day called the global web blog community is being called into action to,tech,bbc
mauresmo opens with victory in la amelie mauresmo and maria sharapova won their opening matches at,sport,bbc
boeing secures giant japan order boeing is to supply japan airlines with up to 50 of,business,bbc
strachan turns down pompey former southampton manager gordon strachan has rejected the chance to become portsmouth,sport,bbc
wenger shock at newcastle dip arsenal manager arsene wenger has admitted he is at a loss,sport,bbc
wal-mart fights back at accusers two big us names have launched advertising campaigns to set the,business,bbc
eu referendum could cost £80m it could cost £80m to run a uk referendum on the,politics,bbc
blogs take on the mainstream web logs or blogs are everywhere with at least an estimated,tech,bbc
venezuela identifies idle farms venezuelan authorities have identified more than 500 farms including 56 large estates,business,bbc
kilroy-silk attacked with slurry euro mp robert kilroy-silk has had a bucket of farm slurry thrown,politics,bbc
google to scan famous libraries the libraries of five of the world s most important academic,tech,bbc
hi-tech posters guide commuters interactive posters are helping londoners get around the city during the festive,tech,bbc
metlife buys up citigroup insurer us banking giant citigroup has sold its travelers life & annuity,business,bbc
campbell to be lions consultant former government communications chief alastair campbell will act as a media,sport,bbc
safin relieved at aussie recovery marat safin admitted he thought he was suffering another australian open,sport,bbc
labour accused of broken pledge labour has already broken its pre-election promise on immigration before the,politics,bbc
lib dems stress budget trust gap public trust in the handling of the economy can only,politics,bbc
chelsea denied by james heroics a brave defensive display led by keeper david james helped manchester,sport,bbc
nadal puts spain 2-0 up result: nadal 6-7 (6/8) 6-2 7-6 (8/6) 6-2 roddick spain s,sport,bbc
howard unveils tory asylum plans tory plans to cut immigration to the uk are not racist,politics,bbc
debate needed on donations cap a cap on donations to political parties should not be introduced,politics,bbc
jamieson issues warning to bigots scotland s justice minister has warned bigoted soccer fans that she,politics,bbc
robben plays down european return injured chelsea winger arjen robben has insisted that he only has,sport,bbc
strong demand triggers oil rally crude oil prices surged back above the $47 a barrel mark,business,bbc
tomlinson stays focused on europe long jumper chris tomlinson has cut his schedule to ensure he,sport,bbc
ultra fast wi-fi nears completion ultra high speed wi-fi connections moved closer to reality on thursday,tech,bbc
blind student hears in colour a blind student has developed software that turns colours into musical,tech,bbc
child access laws shake-up parents who refuse to allow former partners contact with their children could,politics,bbc
blair defends terror law changes the prime minister has defended measures to allow house arrest without,politics,bbc
quake s economic costs emerging asian governments and international agencies are reeling at the potential economic,business,bbc
wales silent on grand slam talk rhys williams says wales are still not thinking of winning,sport,bbc
india power shares jump on debut shares in india s largest power producer national thermal power,business,bbc
muslim police stops more likely uk muslims should accept that people of islamic appearance are more,politics,bbc
learning to love broadband we are reaching the point where broadband is a central part of,tech,bbc
games enter the classroom video games could soon be transplanted from their natural habitat to the,tech,bbc
mobile games come of age the bbc news website takes a look at how games on,tech,bbc
blair says uk tsunami aid to soar tony blair has predicted the british government will eventually,politics,bbc
mutu to hold talks with juventus disgraced former chelsea striker adrian mutu is to begin talks,sport,bbc
iaaf to rule on greek sprint pair greek sprinters kostas kenteris and katerina thanou are expected,sport,bbc
losing yourself in online gaming online role playing games are time-consuming  but enthralling flights from reality.,tech,bbc
concerns over windows atms cash machine networks could soon be more susceptible to computer viruses a,tech,bbc
former ni minister scott dies former northern ireland minister sir nicholas scott has died at a,politics,bbc
what now for kelly holmes last april kelly holmes spoke to the bbc sport website about,sport,bbc
england claim dubai sevens glory england beat fiji 26-21 in a dramatic final in dubai to,sport,bbc
local net tv takes off in austria an austrian village is testing technology that could represent,tech,bbc
costin aims for comeback in 2006 jamie costin should be paralysed.,sport,bbc
milburn defends poster campaign labour s election chief alan milburn has defended his party s campaign,politics,bbc
fiat mulls ferrari market listing ferrari could be listed on the stock market as part of,business,bbc
